country_code,state_name,Value,county_name,year,asd_code,CV (%),week_ending,watershed_code,country_name,begin_code,short_desc,location_desc,congr_district_code,county_ansi,asd_desc,source_desc,watershed_desc,unit_desc,reference_period_desc,class_desc,prodn_practice_desc,state_fips_code,domain_desc,county_code,freq_desc,agg_level_desc,util_practice_desc,sector_desc,load_time,state_ansi,end_code,group_desc,zip_5,region_desc,domaincat_desc,state_alpha,statisticcat_desc,commodity_desc,value
9000,NORTH CAROLINA,90,,2010,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,90.0
9000,NORTH CAROLINA,90,,2010,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,90.0
9000,NORTH CAROLINA,90,,2010,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,90.0
9000,NORTH CAROLINA,90,,2010,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,90.0
9000,NORTH CAROLINA,117,,2009,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2015-06-03 15:08:31.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,117.0
9000,NORTH CAROLINA,105,,2009,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,105.0
9000,NORTH CAROLINA,115,,2009,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,115,,2009,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,110,,2009,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,78,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2015-06-03 15:08:31.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,78.0
9000,NORTH CAROLINA,84,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,84.0
9000,NORTH CAROLINA,75,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,75.0
9000,NORTH CAROLINA,70,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,70.0
9000,NORTH CAROLINA,75,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,75.0
9000,NORTH CAROLINA,100,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,100.0
9000,NORTH CAROLINA,94,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,94.0
9000,NORTH CAROLINA,96,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,96.0
9000,NORTH CAROLINA,89,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,89.0
9000,NORTH CAROLINA,89,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,89.0
9000,NORTH CAROLINA,132,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,132.0
9000,NORTH CAROLINA,130,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,130.0
9000,NORTH CAROLINA,130,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,130.0
9000,NORTH CAROLINA,135,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,135.0
9000,NORTH CAROLINA,135,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,135.0
9000,NORTH CAROLINA,120,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,120.0
9000,NORTH CAROLINA,115,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,125,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,125.0
9000,NORTH CAROLINA,120,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,120.0
9000,NORTH CAROLINA,115,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,117,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,117.0
9000,NORTH CAROLINA,110,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,115,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,115,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,115,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,115.0
9000,NORTH CAROLINA,106,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,106.0
9000,NORTH CAROLINA,110,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,110,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,110,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,110,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,83,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,83.0
9000,NORTH CAROLINA,76,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,76.0
9000,NORTH CAROLINA,74,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,74.0
9000,NORTH CAROLINA,74,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,74.0
9000,NORTH CAROLINA,72,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,72.0
9000,NORTH CAROLINA,125,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,125.0
9000,NORTH CAROLINA,110,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,122,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,122.0
9000,NORTH CAROLINA,122,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,122.0
9000,NORTH CAROLINA,113,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,113.0
9000,NORTH CAROLINA,116,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,116.0
9000,NORTH CAROLINA,100,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,100.0
9000,NORTH CAROLINA,112,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,112.0
9000,NORTH CAROLINA,110,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH CAROLINA,110,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH CAROLINA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,37,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,37,00,FIELD CROPS,,,NOT SPECIFIED,NC,YIELD,CORN,110.0
9000,NORTH DAKOTA,158,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2026-01-12 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,158.0
9000,NORTH DAKOTA,148,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-08-12 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,148.0
9000,NORTH DAKOTA,146,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-11-14 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,146.0
9000,NORTH DAKOTA,145,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-09-12 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,145.0
9000,NORTH DAKOTA,149,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-09-30 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,149.0
9000,NORTH DAKOTA,144,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-08-12 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,144.0
9000,NORTH DAKOTA,149,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",NORTH DAKOTA,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,38,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-11-08 12:00:00.000,38,00,FIELD CROPS,,,NOT SPECIFIED,ND,YIELD,CORN,149.0
