watershed_code,state_fips_code,domain_desc,CV (%),end_code,state_name,country_name,class_desc,agg_level_desc,Value,freq_desc,begin_code,short_desc,zip_5,prodn_practice_desc,state_alpha,country_code,year,asd_desc,source_desc,county_code,region_desc,asd_code,county_ansi,group_desc,county_name,domaincat_desc,load_time,sector_desc,unit_desc,week_ending,reference_period_desc,location_desc,util_practice_desc,statisticcat_desc,commodity_desc,state_ansi,watershed_desc,congr_district_code,value
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,39,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,39.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,41,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2004,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,41.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,48,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,48.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,49,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,49.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,49,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,49.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,44,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,44.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,40,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2003,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,40.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,33,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,33.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,33,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,33.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,34,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,34.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,35,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,35.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,37,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2002,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,37.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,40,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,40.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,41,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,41.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,39,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,39.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,34,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,34.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,34,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2001,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,34.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,37,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,37.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,39,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,39.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,39,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,39.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,42,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,42.0
00000000,20,TOTAL,,00,KANSAS,UNITED STATES,WINTER,STATE,44,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KS,9000,2000,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2012-01-01 00:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KANSAS,ALL UTILIZATION PRACTICES,YIELD,WHEAT,20,,,44.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,81,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2025,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2025-09-30 12:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,81.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,82,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2025,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2025-08-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,82.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,83,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2025,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2025-07-11 12:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,83.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,84,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2025,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2025-06-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,84.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,83,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2025,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2025-05-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,83.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,75,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2024,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2025-09-30 12:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,75.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,78,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2024,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-08-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,78.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,77,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2024,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-07-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,77.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,83,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2024,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-06-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,83.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,83,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2024,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-05-10 12:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,83.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,88,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2023,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-09-30 12:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,88.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,88,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2023,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2023-08-11 12:00:00.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,88.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,87,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2023,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2023-07-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,87.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,78,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2023,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2023-06-09 12:00:00.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,78.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,79,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2023,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2023-05-12 12:00:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,79.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,80,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2022,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-01-09 15:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,80.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,82,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2022,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2022-08-12 12:00:52.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,82.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,77,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2022,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2022-07-12 12:00:38.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,77.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,79,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2022,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2022-06-10 12:01:13.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,79.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,80,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2022,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2022-05-12 12:00:26.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,80.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,87,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2021,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-01-09 15:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,87.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,88,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2021,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2021-08-12 12:01:34.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,88.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,86,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2021,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2021-07-12 12:00:27.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,86.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,77,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2021,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2021-06-10 12:01:10.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,77.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,75,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2021,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2021-05-12 12:01:31.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,75.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,63,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2020,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-01-09 15:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,63.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,64,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2020,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2020-08-12 12:04:12.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,64.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,63,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2020,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2020-07-10 12:03:03.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,63.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,73,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2020,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2020-06-11 12:05:04.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,73.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,76,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2020,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2020-05-12 12:02:00.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,76.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,76,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2019,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-01-09 15:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,76.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,76,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2019,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2019-08-12 12:01:08.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,76.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,77,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2019,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2019-07-11 12:01:03.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,77.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,77,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2019,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2019-06-11 12:01:17.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,77.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,75,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2019,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2019-05-10 12:01:35.000,CROPS,BU / ACRE,,YEAR - MAY FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,75.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,66,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2018,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2024-01-09 15:00:00.000,CROPS,BU / ACRE,,YEAR,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,66.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,66,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2018,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2018-08-10 12:01:40.000,CROPS,BU / ACRE,,YEAR - AUG FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,66.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,65,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2018,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2018-07-12 12:00:55.000,CROPS,BU / ACRE,,YEAR - JUL FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,65.0
00000000,21,TOTAL,,00,KENTUCKY,UNITED STATES,WINTER,STATE,80,ANNUAL,00,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",,ALL PRODUCTION PRACTICES,KY,9000,2018,,SURVEY,,,,,FIELD CROPS,,NOT SPECIFIED,2018-06-12 12:02:14.000,CROPS,BU / ACRE,,YEAR - JUN FORECAST,KENTUCKY,ALL UTILIZATION PRACTICES,YIELD,WHEAT,21,,,80.0
